#CR M   C   Xi(0P)   Xi(1P)  Xi(2P) Xi(T)
2.4   0   2.2   0.75541    34.794   0    36.014
2.4   0   4.4   0.99226    25.115   0    26.706
2.4   0   6.6   0.86719    37.672   0    38.74
2.4   0   8.8   0.78041    24.055   0    25.401
2.4   0   11   0.98643    32.322   0    33.607
2.4   0   13.2   0.70356    27.659   0    28.712
2.4   0   15.4   0.97487    26.09   0    27.628
2.4   0   17.6   0.79941    32.977   0    34.068
2.4   0   19.8   0.83036    25.957   0    27.248
2.4   0   22   0.87911    32.473   0    33.757
2.4   1   0   0.78475    55.386   0    57.363
2.4   1   2.2   0.64156    40.075   0    40.982
2.4   1   4.4   0.78676    35.034   0    36.004
2.4   1   6.6   0.86595    45.836   0    47.861
2.4   1   8.8   0.6036    31.816   0    32.734
2.4   1   11   0.84643    45.581   0    47.361
2.4   1   13.2   0.61389    35.11   0    35.95
2.4   1   15.4   0.71164    37.155   0    38.112
2.4   1   17.6   0.76925    42.067   0    43.666
2.4   1   19.8   0.62531    35.078   0    35.959
2.4   1   22   0.77263    43.493   0    45.174
2.4   2   0   0.69422    38.776   0    40.153
2.4   2   2.2   0.45413    19.653   0    20.588
2.4   2   4.4   0.59119    21.13   0    21.93
2.4   2   6.6   0.60198    22.863   0    23.848
2.4   2   8.8   0.39563    17.082   0    17.936
2.4   2   11   0.73235    27.815   0    28.736
2.4   2   13.2   0.38702    17.249   0    18.111
2.4   2   15.4   0.57117    22.958   0    23.91
2.4   2   17.6   0.5145    21.847   0    22.719
2.4   2   19.8   0.43834    19.591   0    20.477
2.4   2   22   0.59135    25.72   0    26.659
2.4   3   0   0.47825    19.968   0    21.351
2.4   3   2.2   0.22352    5.802   0    6.0535
2.4   3   4.4   0.32102    7.8071   0    8.5676
2.4   3   6.6   0.26174    5.4633   0    5.731
2.4   3   8.8   0.20431    5.5651   0    5.7918
2.4   3   11   0.3728    8.7881   0    9.6908
2.4   3   13.2   0.17652    4.7598   0    4.9533
2.4   3   15.4   0.35211    8.9885   0    9.899
2.4   3   17.6   0.23144    5.8253   0    6.0708
2.4   3   19.8   0.23152    7.4518   0    7.8345
2.4   3   22   0.3117    8.7381   0    9.653
2.4   4   0   0.32929    14.432   0    14.944
2.4   4   2.2   0.11717    2.5086   0    2.7171
2.4   4   4.4   0.1379    4.1041   0    4.2663
2.4   4   6.6   0.13887    1.8445   0    2.0224
2.4   4   8.8   0.17759    3.5669   0    3.7655
2.4   4   11   0.16758    3.2798   0    3.4807
2.4   4   13.2   0.13527    2.4819   0    2.6905
2.4   4   15.4   0.20952    5.2393   0    5.453
2.4   4   17.6   0.12804    2.1186   0    2.3115
2.4   4   19.8   0.16279    5.0605   0    5.2527
2.4   4   22   0.15482    4.8633   0    5.0838
2.4   5   0   0.44556    12.072   0    12.567
2.4   5   2.2   0.059394    1.1888   0    1.2795
2.4   5   4.4   0.090021    2.2759   0    2.3771
2.4   5   6.6   0.074999    0.88154   0    0.97538
2.4   5   8.8   0.17532    3.7877   0    3.9711
2.4   5   11   0.073507    1.201   0    1.2788
2.4   5   13.2   0.083072    2.2757   0    2.3681
2.4   5   15.4   0.15856    3.6777   0    3.839
2.4   5   17.6   0.063512    1.3379   0    1.4148
2.4   5   19.8   0.14865    4.9903   0    5.1439
